Bearer Id,Handset Type,avg_tcp_retransmission,avg_rtt,avg_throughput
6.91754e+18,A-Link Telecom I. Cubot Note Plus,602349.0,1581.0,6527.0
6.91754e+18,A-Link Telecom I. Cubot Note S,41344479.0,886.0,8515.0
6.91754e+18,A-Link Telecom I. Cubot R9,16681.0,192.0,2862.0
6.91754e+18,Acer Liquid M220,1330.0,28.0,0.0
6.91754e+18,Acer Liquid Z220,115153.0,325.0,388.0
6.91754e+18,Acer Liquid Z530,138472.0,905.0,221.0
6.91754e+18,Acer M310,5320.0,1501.6,196.0
6.91754e+18,Acer V370 Acer V370 Liquid E2 Duo,5821.0,198.0,7130.0
6.91754e+18,Acer Zx Z130,6226.0,460.0,461.0
6.91754e+18,Adar Stanley Mobile S231,79490.0,589.0,355.0
6.91754e+18,Apple iPad 2 (A1396),915760.5,151.25,3454.0
6.91754e+18,Apple iPad 3 (A1430),193385.5,116.5,14714.5
6.91754e+18,Apple iPad 4 (A1460),133328.5,1591.5,16910.0
6.91754e+18,Apple iPad Air 2 (A1567),8125066.0,6101.0,4008.0
6.91754e+18,Apple iPad Mini (A1455),3112791.0,992.0,1726.5
6.91754e+18,Apple iPad Mini 4 (A1550),3595.0,507.5,639.5
6.91754e+18,Apple iPhone 3Gs (A1303),74299.68421052632,288.7894736842105,562.8421052631579
6.91754e+18,Apple iPhone 4 (A1332),270348.72192513366,388.4652406417112,1121.5935828877004
6.91754e+18,Apple iPhone 4S (A1387),201611.94059405942,377.54455445544556,1485.9158415841584
6.91754e+18,Apple iPhone 4S (A1431),1330.0,522.0,249.0
6.91754e+18,Apple iPhone 5 (A1428) A1428S,2607017.1,306.7,9258.4
6.91754e+18,Apple iPhone 5 (A1429),1014646.338028169,391.2676056338028,4393.87323943662
6.91754e+18,Apple iPhone 5C (A1456),352207.5,418.75,3994.75
6.91754e+18,Apple iPhone 5C (A1507),799674.7307692308,408.46153846153845,5236.423076923077
6.91754e+18,Apple iPhone 5C (A1532),128668.57142857143,328.57142857142856,4033.8571428571427
6.91754e+18,Apple iPhone 5S (A1453),2865555.5384615385,1140.7692307692307,4470.538461538462
6.91754e+18,Apple iPhone 5S (A1457),15020652.680851065,664.7978723404256,5035.244680851064
6.91754e+18,Apple iPhone 5S (A1530),5927109.666666667,146.66666666666666,10383.333333333334
6.91754e+18,Apple iPhone 5S (A1533),2177489.947368421,630.8947368421053,4364.263157894737
6.91754e+18,Apple iPhone 6 (A1549),710642.3333333334,964.4333333333333,3898.7
6.91754e+18,Apple iPhone 6 (A1586),3440641.1641791044,707.2798507462686,7733.440298507463
6.91754e+18,Apple iPhone 6 Plus (A1522),2330206.8,1125.2,5839.8
6.91754e+18,Apple iPhone 6 Plus (A1524),23727851.390243903,511.4390243902439,8535.292682926829
6.91754e+18,Apple iPhone 6S (A1633),2622964.375,556.875,10851.375
6.91754e+18,Apple iPhone 6S (A1688),3226470.7426900584,745.4912280701755,7974.146198830409
6.91754e+18,Apple iPhone 6S Plus (A1634),276480.0,930.0,1622.0
6.91754e+18,Apple iPhone 6S Plus (A1687),3189345.2592592593,744.4814814814815,6338.166666666667
6.91754e+18,Apple iPhone 6S Plus (A1699),186496.0,127.0,10908.0
6.91754e+18,Apple iPhone 7 (A1660),2614453.875,823.125,8280.5
6.91754e+18,Apple iPhone 7 (A1778),3896479.6074766354,945.7663551401869,6006.565420560748
6.91754e+18,Apple iPhone 7 (A1779),1030098.75,285.25,7743.75
6.91754e+18,Apple iPhone 7 Plus (A1661),132976.0,292.0,3062.6666666666665
6.91754e+18,Apple iPhone 7 Plus (A1784),4397323.5,1289.3958333333333,6544.979166666667
6.91754e+18,Apple iPhone 7 Plus (A1785),1330.0,274.0,1435.0
6.91754e+18,Apple iPhone 8 (A1863),15288446.5,626.75,25750.25
6.91754e+18,Apple iPhone 8 (A1905),3513835.4631578946,757.8842105263158,6441.0526315789475
6.91754e+18,Apple iPhone 8 Plus (A1864),2205121.0,3625.0,5567.0
6.91754e+18,Apple iPhone 8 Plus (A1897),19487042.0,724.0857142857143,10473.028571428571
6.91754e+18,Apple iPhone Se (A1662),2230524.0,992.3333333333334,4973.833333333333
6.91754e+18,Apple iPhone Se (A1723),2790007.409090909,703.6818181818181,6275.128787878788
6.91754e+18,Apple iPhone X (A1865),41230.0,622.0,377.0
6.91754e+18,Apple iPhone X (A1901),2669751.346153846,720.5128205128206,5925.538461538462
6.91754e+18,Apple iPhone Xr (A2105),5474575.108108108,632.8378378378378,9195.243243243243
6.91754e+18,Apple iPhone Xs (A2097),4167443.3333333335,458.9166666666667,6879.833333333333
6.91754e+18,Apple iPhone Xs Max (A2101),6751798.333333333,347.3333333333333,8120.666666666667
6.91754e+18,Archos Sa 50 Platinum 4G,8573.0,343.0,363.0
6.91754e+18,Archos Sa 50 Saphir,43282.0,430.0,12344.0
6.91754e+18,Archos Sa 50 Titanium 4G,1667.0,101.0,350.0
6.91754e+18,Archos Sa 50F Neon,3943167.0,200.0,10801.0
6.91754e+18,Archos Sa 55 Cobalt + Bush Spira B3 5.5,4599325.5,947.5,2607.0
6.91754e+18,Archos Sa 55 Helium (Ultra),1465751.0,112.0,9012.0
6.91754e+18,Archos Sa 55B Platinum,862741.25,225.5,4311.5
6.91754e+18,Archos Sa Access 45 4G,137174.5,616.5,927.5
6.91754e+18,Archos Sa Access 50 4G,31566.0,246.0,445.0
6.91754e+18,Archos Sa Access 55 3G,7908.0,311.0,9548.0
6.91754e+18,Archos Sa Archos 40 Helium,6195.0,174.0,78.0
